image_path,insertion_auc,deletion_auc,highest_confidence,sensitive_insertion_auc,sensitive_deletion_auc,sensitive_highest_confidence,point_game_box,point_game_mask
000000406997.jpg,0.4122491776943207,0.4972551167011261,0.96875,0.4122491776943207,0.4972551167011261,0.96875,0.0,0.0
000000407403.jpg,0.4178793430328369,0.12356996536254883,0.94921875,,,,1.0,1.0
000000411774.jpg,0.001082051545381546,0.0009362548589706421,0.0157470703125,,,,1.0,0.0
000000414133.jpg,0.9569091796875,0.992401123046875,1.0,,,,0.0,0.0
000000415748.jpg,0.7368049621582031,0.7066707611083984,0.98046875,0.7368049621582031,0.7066707611083984,0.98046875,1.0,1.0
000000416256.jpg,0.35981129109859467,0.5433613955974579,0.890625,,,,0.0,0.0
000000416885.jpg,0.4965782165527344,0.678009033203125,0.734375,,,,0.0,0.0
000000417285.jpg,0.02574026584625244,0.1239161491394043,0.189453125,,,,0.0,0.0
000000427655.jpg,0.6373064443469048,0.5424631722271442,0.9296875,0.6373064443469048,0.5424631722271442,0.9296875,1.0,0.0
000000433134.jpg,0.8554277420043945,0.4822707176208496,0.99609375,0.8554277420043945,0.4822707176208496,0.99609375,0.0,0.0
000000437514.jpg,0.384798139333725,0.6500936783850193,0.8671875,0.384798139333725,0.6500936783850193,0.8671875,0.0,0.0
000000438876.jpg,1.0243423730571521e-05,3.825057774520246e-06,2.6702880859375e-05,,,,1.0,0.0
000000444275.jpg,0.40091221034526825,0.3519737599417567,0.84375,0.40091221034526825,0.3519737599417567,0.84375,0.0,0.0
000000445675.jpg,1.0,1.0,1.0,,,,0.0,0.0
000000448256.jpg,0.02309342473745346,0.032428741455078125,0.0693359375,,,,1.0,1.0
000000448365.jpg,0.9033355712890625,0.6795883178710938,0.98828125,0.9033355712890625,0.6795883178710938,0.98828125,0.0,0.0
000000449432.jpg,0.4449577331542969,0.028979897499084473,0.7578125,,,,1.0,1.0
000000455085.jpg,0.2115039825439453,0.3073272705078125,0.3671875,,,,1.0,1.0
000000456559.jpg,0.2385454624891281,0.07965569477528334,0.404296875,,,,1.0,1.0
000000460927.jpg,0.38829129934310913,0.45138001441955566,0.81640625,0.38829129934310913,0.45138001441955566,0.81640625,0.0,0.0
000000467848.jpg,0.11545818112790585,0.15771973133087158,0.47265625,,,,0.0,0.0
000000474786.jpg,1.6497797332704067e-05,1.0751537047326565e-05,0.00019073486328125,,,,0.0,0.0
000000475150.jpg,0.99993896484375,0.99993896484375,1.0,,,,0.0,0.0
000000475387.jpg,0.282228946685791,0.5143871828913689,0.5625,,,,0.0,0.0
000000476810.jpg,0.5490274429321289,0.4780449867248535,0.86328125,0.5490274429321289,0.4780449867248535,0.86328125,0.0,0.0
000000479953.jpg,0.0006611095741391182,7.689045742154121e-05,0.0021209716796875,,,,1.0,0.0
000000460333.jpg,0.7078266143798828,0.3884134292602539,0.984375,0.7078266143798828,0.3884134292602539,0.984375,0.0,0.0
000000486438.jpg,0.38722628355026245,0.08311402052640915,0.71875,0.38722628355026245,0.08311402052640915,0.71875,0.0,0.0
000000490171.jpg,0.23561453819274902,0.0037738382816314697,0.408203125,,,,0.0,0.0
000000491366.jpg,0.13130345195531845,0.24546867609024048,0.34375,,,,0.0,0.0
000000497599.jpg,0.4611701965332031,0.39217376708984375,0.9296875,0.4611701965332031,0.39217376708984375,0.9296875,0.0,0.0
000000498857.jpg,0.99981689453125,0.9989013671875,1.0,,,,0.0,0.0
000000505573.jpg,0.00930243730545044,0.011253058910369873,0.07373046875,,,,0.0,0.0
000000506310.jpg,0.6716558933258057,0.21617257595062256,0.953125,0.6716558933258057,0.21617257595062256,0.953125,0.0,0.0
000000057149.jpg,0.96343994140625,0.9556884765625,1.0,0.96343994140625,0.9556884765625,1.0,0.0,0.0
000000515025.jpg,0.12103000842034817,0.10151014663279057,0.38671875,,,,0.0,0.0
000000516143.jpg,0.6717910766601562,0.6733827590942383,0.94140625,0.6717910766601562,0.6733827590942383,0.94140625,0.0,0.0
000000519338.jpg,0.7310025095939636,0.41713935881853104,0.94140625,0.7310025095939636,0.41713935881853104,0.94140625,1.0,1.0
000000520531.jpg,0.3436671793460846,0.5168938636779785,0.890625,0.3436671793460846,0.5168938636779785,0.890625,0.0,0.0
000000521282.jpg,0.13637142535299063,0.15846117213368416,0.47265625,,,,0.0,0.0
000000522940.jpg,0.997711181640625,0.996002197265625,1.0,,,,1.0,1.0
000000528705.jpg,2.8752721846103668e-05,4.928302951157093e-05,6.67572021484375e-05,,,,0.0,0.0
000000533536.jpg,2.21341906581074e-05,1.2521450116764754e-05,5.698204040527344e-05,,,,0.0,0.0
000000534601.jpg,1.0,1.0,1.0,,,,0.0,0.0
000000542423.jpg,0.99566650390625,0.98211669921875,1.0,,,,1.0,1.0
000000549738.jpg,0.030700765550136566,0.04730377718806267,0.09521484375,,,,0.0,0.0
000000550322.jpg,0.023110181093215942,0.541286513209343,0.7890625,0.023110181093215942,0.541286513209343,0.7890625,0.0,0.0
000000550426.jpg,0.27169543504714966,0.2858904227614403,0.6796875,,,,1.0,1.0
000000556873.jpg,0.023561381152831018,0.005618340568616986,0.12353515625,,,,0.0,0.0
000000557672.jpg,0.5373497009277344,0.7464942932128906,0.98828125,0.5373497009277344,0.7464942932128906,0.98828125,0.0,0.0
000000561256.jpg,0.29301881790161133,0.08944224752485752,0.55859375,0.29301881790161133,0.08944224752485752,0.55859375,1.0,0.0
000000561465.jpg,0.00011548170004971325,0.0018196272139903158,0.000507354736328125,,,,1.0,0.0
000000564091.jpg,0.4563612937927246,0.11623752117156982,0.87890625,0.4563612937927246,0.11623752117156982,0.87890625,1.0,1.0
000000565776.jpg,0.02993643283843994,0.0009514838457107544,0.10546875,,,,0.0,0.0
000000568690.jpg,0.32243776321411133,0.32247674465179443,0.6796875,,,,1.0,0.0
000000570169.jpg,0.9969482421875,0.99169921875,1.0,,,,1.0,0.0
000000572462.jpg,0.006176173686981201,0.014533162117004395,0.0306396484375,,,,0.0,0.0
000000575500.jpg,0.46261024475097656,0.23860740661621094,0.75390625,,,,1.0,1.0
000000578545.jpg,0.896026611328125,0.84210205078125,0.98828125,,,,0.0,0.0
000000580410.jpg,0.498931884765625,0.3767681121826172,0.79296875,,,,0.0,0.0
