image_path,insertion_auc,deletion_auc,highest_confidence,sensitive_insertion_auc,sensitive_deletion_auc,sensitive_highest_confidence,point_game_box,point_game_mask
000000065736.jpg,0.9887944431408592,0.2808029373744975,0.9999479651451111,0.9887944431408592,0.2808029373744975,0.9999479651451111,1.0,1.0
000000066886.jpg,0.9879277664682139,0.5896436768354498,0.9999513030052185,0.9879277664682139,0.5896436768354498,0.9999513030052185,1.0,1.0
000000076417.jpg,0.9764614243946416,0.23180287144244519,0.9998903870582581,0.9764614243946416,0.23180287144244519,0.9998903870582581,1.0,1.0
000000076731.jpg,0.8039070479340434,0.5450757567464194,0.9902510046958923,,,,1.0,1.0
000000077595.jpg,0.9882456952678985,0.18779420512525932,0.9999659657478333,0.9882456952678985,0.18779420512525932,0.9999659657478333,1.0,1.0
000000080153.jpg,0.9882534591184147,0.11178169699277782,0.999981701374054,0.9882534591184147,0.11178169699277782,0.999981701374054,1.0,1.0
000000080949.jpg,0.8754431736534056,0.6123670700555681,0.9998531341552734,0.8754431736534056,0.6123670700555681,0.9998531341552734,1.0,1.0
000000084170.jpg,0.9731539605218736,0.12320241703548529,0.9999558329582214,0.9731539605218736,0.12320241703548529,0.9999558329582214,1.0,1.0
000000085195.jpg,0.9651850772178387,0.14261639635900364,0.998698890209198,0.9651850772178387,0.14261639635900364,0.998698890209198,1.0,1.0
000000085665.jpg,0.9782778354730582,0.15247790430613978,0.9986013174057007,0.9782778354730582,0.15247790430613978,0.9986013174057007,0.0,0.0
000000085911.jpg,0.7206651104718262,0.41286064296822006,0.9188331961631775,0.7206651104718262,0.41286064296822006,0.9188331961631775,1.0,1.0
000000090631.jpg,0.9562432338362156,0.23636719232760595,0.9982901215553284,0.9562432338362156,0.23636719232760595,0.9982901215553284,1.0,1.0
000000106330.jpg,0.9507124585086022,0.31446979527996066,0.9986922740936279,0.9507124585086022,0.31446979527996066,0.9986922740936279,1.0,1.0
000000106757.jpg,0.9857478995578014,0.4668877512422404,0.99996417760849,0.9857478995578014,0.4668877512422404,0.99996417760849,1.0,0.0
000000111951.jpg,0.9802433264428291,0.20309125286513482,0.9998074769973755,0.9802433264428291,0.20309125286513482,0.9998074769973755,1.0,0.0
